ip_address,timestamp,request_method,url_accessed,user_agent,response_size,label
192.168.1.108,2026-03-10 22:35:43,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",14221,0
192.168.1.106,2026-03-10 22:35:43,GET,/home,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",41174,0
192.168.1.108,2026-03-10 22:35:43,GET,/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",10975,0
10.0.0.201,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,195,1
10.0.0.201,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,117,1
10.0.0.201,2026-03-10 22:35:44,GET,/admin-dashboard,Python-urllib/3.9,146,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,177,1
10.0.0.201,2026-03-10 22:35:44,GET,/seller-dashboard,Python-urllib/3.9,254,1
10.0.0.202,2026-03-10 22:35:44,GET,/checkout,Python-urllib/3.9,160,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart,Python-urllib/3.9,342,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,134,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart-add,Python-urllib/3.9,207,1
10.0.0.201,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,240,1
10.0.0.202,2026-03-10 22:35:44,GET,/login,Python-urllib/3.9,373,1
10.0.0.202,2026-03-10 22:35:44,GET,/contact-submit,Python-urllib/3.9,367,1
10.0.0.202,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,455,1
10.0.0.202,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,397,1
10.0.0.202,2026-03-10 22:35:44,GET,/products,Python-urllib/3.9,303,1
10.0.0.202,2026-03-10 22:35:44,GET,/contact-submit,Python-urllib/3.9,141,1
10.0.0.202,2026-03-10 22:35:44,GET,/register,Python-urllib/3.9,120,1
10.0.0.202,2026-03-10 22:35:44,GET,/seller-dashboard,Python-urllib/3.9,445,1
10.0.0.201,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,162,1
10.0.0.201,2026-03-10 22:35:44,GET,/admin-dashboard,Python-urllib/3.9,203,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart-add,Python-urllib/3.9,300,1
10.0.0.202,2026-03-10 22:35:44,GET,/seller-dashboard,Python-urllib/3.9,193,1
10.0.0.202,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,438,1
10.0.0.201,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,444,1
10.0.0.201,2026-03-10 22:35:44,GET,/seller-dashboard,Python-urllib/3.9,279,1
10.0.0.202,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,170,1
10.0.0.201,2026-03-10 22:35:44,GET,/login,Python-urllib/3.9,353,1
10.0.0.202,2026-03-10 22:35:44,GET,/login,Python-urllib/3.9,369,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,471,1
10.0.0.202,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,473,1
10.0.0.201,2026-03-10 22:35:44,GET,/cart-add,Python-urllib/3.9,459,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,173,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,256,1
10.0.0.201,2026-03-10 22:35:44,GET,/seller-dashboard,Python-urllib/3.9,254,1
10.0.0.202,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,352,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart,Python-urllib/3.9,395,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart,Python-urllib/3.9,207,1
10.0.0.201,2026-03-10 22:35:44,GET,/cart-add,Python-urllib/3.9,195,1
10.0.0.202,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,482,1
10.0.0.201,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,438,1
10.0.0.201,2026-03-10 22:35:44,GET,/cart-add,Python-urllib/3.9,367,1
10.0.0.201,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,127,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,279,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,207,1
10.0.0.201,2026-03-10 22:35:44,GET,/login,Python-urllib/3.9,467,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,269,1
10.0.0.202,2026-03-10 22:35:44,GET,/register,Python-urllib/3.9,356,1
10.0.0.201,2026-03-10 22:35:44,GET,/products,Python-urllib/3.9,189,1
10.0.0.201,2026-03-10 22:35:44,GET,/detail.php?id=1,Python-urllib/3.9,313,1
10.0.0.202,2026-03-10 22:35:44,GET,/cart,Python-urllib/3.9,427,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,270,1
10.0.0.201,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,465,1
10.0.0.201,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,346,1
10.0.0.201,2026-03-10 22:35:44,GET,/checkout,Python-urllib/3.9,174,1
10.0.0.201,2026-03-10 22:35:44,GET,/register,Python-urllib/3.9,404,1
10.0.0.201,2026-03-10 22:35:44,GET,/checkout,Python-urllib/3.9,139,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,261,1
10.0.0.202,2026-03-10 22:35:44,GET,/categories,Python-urllib/3.9,231,1
10.0.0.201,2026-03-10 22:35:44,GET,/register,Python-urllib/3.9,316,1
10.0.0.202,2026-03-10 22:35:44,GET,/admin-dashboard,Python-urllib/3.9,380,1
10.0.0.202,2026-03-10 22:35:44,GET,/search?query=test,Python-urllib/3.9,275,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,399,1
10.0.0.202,2026-03-10 22:35:44,GET,/category?id=2,Python-urllib/3.9,421,1
192.168.1.108,2026-03-10 22:35:45,GET,/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",20500,0
192.168.1.106,2026-03-10 22:35:45,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",41135,0
192.168.1.102,2026-03-10 22:35:45,GET,/home,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",37052,0
192.168.1.109,2026-03-10 22:35:46,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",47745,0
192.168.1.105,2026-03-10 22:35:46,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",26879,0
192.168.1.104,2026-03-10 22:35:46,GET,/cart,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",23296,0
192.168.1.107,2026-03-10 22:35:46,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",44326,0
192.168.1.104,2026-03-10 22:35:47,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",22272,0
192.168.1.101,2026-03-10 22:35:47,GET,/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,42945,0
192.168.1.106,2026-03-10 22:35:47,GET,/home,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",41030,0
192.168.1.101,2026-03-10 22:35:48,GET,/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",2674,0
10.0.0.201,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,168,1
10.0.0.202,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,429,1
10.0.0.201,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,340,1
10.0.0.202,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,454,1
10.0.0.201,2026-03-10 22:35:49,GET,/categories,Python-urllib/3.9,122,1
10.0.0.202,2026-03-10 22:35:49,GET,/categories,Python-urllib/3.9,235,1
10.0.0.201,2026-03-10 22:35:49,GET,/seller-dashboard,Python-urllib/3.9,236,1
10.0.0.202,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,287,1
10.0.0.201,2026-03-10 22:35:49,GET,/cart,Python-urllib/3.9,383,1
10.0.0.201,2026-03-10 22:35:49,GET,/register,Python-urllib/3.9,152,1
10.0.0.202,2026-03-10 22:35:49,GET,/categories,Python-urllib/3.9,455,1
10.0.0.201,2026-03-10 22:35:49,GET,/register,Python-urllib/3.9,159,1
10.0.0.201,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,347,1
10.0.0.201,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,266,1
10.0.0.201,2026-03-10 22:35:49,GET,/cart,Python-urllib/3.9,105,1
10.0.0.202,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,266,1
10.0.0.202,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,263,1
10.0.0.202,2026-03-10 22:35:49,GET,/category?id=2,Python-urllib/3.9,128,1
10.0.0.202,2026-03-10 22:35:49,GET,/contact-submit,Python-urllib/3.9,335,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,364,1
10.0.0.201,2026-03-10 22:35:49,GET,/checkout,Python-urllib/3.9,220,1
10.0.0.201,2026-03-10 22:35:49,GET,/cart-add,Python-urllib/3.9,204,1
10.0.0.201,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,264,1
10.0.0.202,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,313,1
10.0.0.201,2026-03-10 22:35:49,GET,/contact-submit,Python-urllib/3.9,347,1
10.0.0.202,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,250,1
10.0.0.201,2026-03-10 22:35:49,GET,/category?id=2,Python-urllib/3.9,219,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,129,1
10.0.0.201,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,100,1
10.0.0.202,2026-03-10 22:35:49,GET,/cart,Python-urllib/3.9,229,1
10.0.0.202,2026-03-10 22:35:49,GET,/products,Python-urllib/3.9,112,1
10.0.0.202,2026-03-10 22:35:49,GET,/category?id=2,Python-urllib/3.9,173,1
10.0.0.201,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,314,1
10.0.0.201,2026-03-10 22:35:49,GET,/contact-submit,Python-urllib/3.9,448,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,180,1
10.0.0.202,2026-03-10 22:35:49,GET,/checkout,Python-urllib/3.9,331,1
10.0.0.202,2026-03-10 22:35:49,GET,/cart-add,Python-urllib/3.9,308,1
10.0.0.201,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,198,1
10.0.0.202,2026-03-10 22:35:49,GET,/categories,Python-urllib/3.9,446,1
10.0.0.202,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,461,1
10.0.0.202,2026-03-10 22:35:49,GET,/detail.php?id=1,Python-urllib/3.9,374,1
10.0.0.202,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,255,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,342,1
10.0.0.202,2026-03-10 22:35:49,GET,/products,Python-urllib/3.9,264,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,141,1
10.0.0.202,2026-03-10 22:35:49,GET,/admin-dashboard,Python-urllib/3.9,419,1
10.0.0.202,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,389,1
10.0.0.202,2026-03-10 22:35:49,GET,/checkout,Python-urllib/3.9,332,1
10.0.0.201,2026-03-10 22:35:49,GET,/contact-submit,Python-urllib/3.9,483,1
10.0.0.201,2026-03-10 22:35:49,GET,/login,Python-urllib/3.9,181,1
10.0.0.201,2026-03-10 22:35:49,GET,/cart,Python-urllib/3.9,188,1
10.0.0.202,2026-03-10 22:35:49,GET,/cart-add,Python-urllib/3.9,495,1
10.0.0.201,2026-03-10 22:35:49,GET,/search?query=test,Python-urllib/3.9,264,1
10.0.0.201,2026-03-10 22:35:49,GET,/products,Python-urllib/3.9,228,1
10.0.0.202,2026-03-10 22:35:49,GET,/checkout,Python-urllib/3.9,236,1
10.0.0.202,2026-03-10 22:35:49,GET,/cart-add,Python-urllib/3.9,130,1
192.168.1.103,2026-03-10 22:35:50,GET,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,1459,0
192.168.1.101,2026-03-10 22:35:50,GET,/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,2273,0
192.168.1.108,2026-03-10 22:35:51,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",8797,0
192.168.1.108,2026-03-10 22:35:52,GET,/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",21246,0
192.168.1.103,2026-03-10 22:35:52,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",46573,0
192.168.1.104,2026-03-10 22:35:53,GET,/home,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",21418,0
192.168.1.107,2026-03-10 22:35:53,GET,/products,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",29036,0
192.168.1.103,2026-03-10 22:35:54,GET,/cart,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",19014,0
192.168.1.101,2026-03-10 22:35:54,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",46254,0
192.168.1.103,2026-03-10 22:35:54,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",34671,0
192.168.1.102,2026-03-10 22:35:54,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",6091,0
10.0.0.202,2026-03-10 22:35:55,GET,/category?id=2,Python-urllib/3.9,279,1
10.0.0.202,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,252,1
10.0.0.202,2026-03-10 22:35:55,GET,/checkout,Python-urllib/3.9,191,1
10.0.0.202,2026-03-10 22:35:55,GET,/login,Python-urllib/3.9,266,1
10.0.0.201,2026-03-10 22:35:55,GET,/login,Python-urllib/3.9,425,1
10.0.0.202,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,352,1
10.0.0.201,2026-03-10 22:35:55,GET,/checkout,Python-urllib/3.9,326,1
10.0.0.202,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,378,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,324,1
10.0.0.201,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,394,1
10.0.0.201,2026-03-10 22:35:55,GET,/checkout,Python-urllib/3.9,112,1
10.0.0.202,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,204,1
10.0.0.201,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,310,1
10.0.0.201,2026-03-10 22:35:55,GET,/admin-dashboard,Python-urllib/3.9,415,1
10.0.0.201,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,365,1
10.0.0.201,2026-03-10 22:35:55,GET,/checkout,Python-urllib/3.9,456,1
10.0.0.201,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,139,1
10.0.0.201,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,110,1
10.0.0.201,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,453,1
10.0.0.202,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,370,1
10.0.0.202,2026-03-10 22:35:55,GET,/seller-dashboard,Python-urllib/3.9,486,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart-add,Python-urllib/3.9,167,1
10.0.0.202,2026-03-10 22:35:55,GET,/seller-dashboard,Python-urllib/3.9,464,1
10.0.0.201,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,450,1
10.0.0.202,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,438,1
10.0.0.201,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,263,1
10.0.0.202,2026-03-10 22:35:55,GET,/admin-dashboard,Python-urllib/3.9,332,1
10.0.0.201,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,323,1
10.0.0.201,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,254,1
10.0.0.202,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,151,1
10.0.0.202,2026-03-10 22:35:55,GET,/login,Python-urllib/3.9,326,1
10.0.0.202,2026-03-10 22:35:55,GET,/admin-dashboard,Python-urllib/3.9,437,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,164,1
10.0.0.201,2026-03-10 22:35:55,GET,/admin-dashboard,Python-urllib/3.9,470,1
10.0.0.201,2026-03-10 22:35:55,GET,/admin-dashboard,Python-urllib/3.9,206,1
10.0.0.202,2026-03-10 22:35:55,GET,/register,Python-urllib/3.9,330,1
10.0.0.201,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,139,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart-add,Python-urllib/3.9,218,1
10.0.0.201,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,480,1
10.0.0.201,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,323,1
10.0.0.202,2026-03-10 22:35:55,GET,/register,Python-urllib/3.9,280,1
10.0.0.201,2026-03-10 22:35:55,GET,/seller-dashboard,Python-urllib/3.9,128,1
10.0.0.201,2026-03-10 22:35:55,GET,/contact-submit,Python-urllib/3.9,227,1
10.0.0.201,2026-03-10 22:35:55,GET,/detail.php?id=1,Python-urllib/3.9,277,1
10.0.0.202,2026-03-10 22:35:55,GET,/seller-dashboard,Python-urllib/3.9,186,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,427,1
10.0.0.202,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,163,1
10.0.0.202,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,457,1
10.0.0.202,2026-03-10 22:35:55,GET,/cart-add,Python-urllib/3.9,217,1
10.0.0.202,2026-03-10 22:35:55,GET,/category?id=2,Python-urllib/3.9,292,1
10.0.0.201,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,122,1
10.0.0.202,2026-03-10 22:35:55,GET,/category?id=2,Python-urllib/3.9,245,1
10.0.0.202,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,147,1
10.0.0.201,2026-03-10 22:35:55,GET,/seller-dashboard,Python-urllib/3.9,500,1
10.0.0.201,2026-03-10 22:35:55,GET,/category?id=2,Python-urllib/3.9,382,1
10.0.0.201,2026-03-10 22:35:55,GET,/login,Python-urllib/3.9,138,1
10.0.0.201,2026-03-10 22:35:55,GET,/products,Python-urllib/3.9,446,1
10.0.0.201,2026-03-10 22:35:55,GET,/categories,Python-urllib/3.9,411,1
10.0.0.202,2026-03-10 22:35:55,GET,/cart,Python-urllib/3.9,294,1
10.0.0.202,2026-03-10 22:35:55,GET,/category?id=2,Python-urllib/3.9,379,1
192.168.1.108,2026-03-10 22:35:56,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",26912,0
192.168.1.103,2026-03-10 22:35:56,GET,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,24755,0
192.168.1.105,2026-03-10 22:35:56,GET,/home,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",36761,0
192.168.1.108,2026-03-10 22:35:56,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",31781,0
192.168.1.102,2026-03-10 22:35:57,GET,/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",7039,0
192.168.1.102,2026-03-10 22:35:57,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",2100,0
192.168.1.109,2026-03-10 22:35:57,GET,/home,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",2886,0
192.168.1.103,2026-03-10 22:35:57,GET,/home,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",21554,0
192.168.1.104,2026-03-10 22:35:58,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",26775,0
192.168.1.109,2026-03-10 22:35:58,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",43785,0
192.168.1.101,2026-03-10 22:35:58,GET,/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",49506,0
192.168.1.106,2026-03-10 22:35:59,GET,/home,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",38678,0
192.168.1.102,2026-03-10 22:36:00,GET,/products,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",40552,0
192.168.1.101,2026-03-10 22:36:00,GET,/cart,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",3077,0
192.168.1.106,2026-03-10 22:36:00,GET,/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0,38450,0
192.168.1.104,2026-03-10 22:36:00,GET,/cart,"Mozilla/5.0 (Linux; Android 13; SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36",49452,0
192.168.1.101,2026-03-10 22:36:01,GET,/cart,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",19197,0
192.168.1.108,2026-03-10 22:36:01,GET,/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",28498,0
10.0.0.202,2026-03-10 22:36:02,GET,/detail.php?id=1,Python-urllib/3.9,438,1
10.0.0.201,2026-03-10 22:36:02,GET,/register,Python-urllib/3.9,338,1
10.0.0.202,2026-03-10 22:36:02,GET,/products,Python-urllib/3.9,128,1
10.0.0.201,2026-03-10 22:36:02,GET,/cart,Python-urllib/3.9,219,1
10.0.0.202,2026-03-10 22:36:02,GET,/category?id=2,Python-urllib/3.9,451,1
10.0.0.201,2026-03-10 22:36:02,GET,/categories,Python-urllib/3.9,116,1
10.0.0.201,2026-03-10 22:36:02,GET,/seller-dashboard,Python-urllib/3.9,135,1
10.0.0.202,2026-03-10 22:36:02,GET,/categories,Python-urllib/3.9,296,1
10.0.0.202,2026-03-10 22:36:02,GET,/cart,Python-urllib/3.9,309,1
10.0.0.202,2026-03-10 22:36:02,GET,/cart,Python-urllib/3.9,457,1
10.0.0.202,2026-03-10 22:36:02,GET,/login,Python-urllib/3.9,259,1
10.0.0.201,2026-03-10 22:36:02,GET,/login,Python-urllib/3.9,215,1
10.0.0.201,2026-03-10 22:36:02,GET,/login,Python-urllib/3.9,288,1
10.0.0.201,2026-03-10 22:36:02,GET,/cart-add,Python-urllib/3.9,477,1
10.0.0.202,2026-03-10 22:36:02,GET,/cart-add,Python-urllib/3.9,164,1
10.0.0.201,2026-03-10 22:36:02,GET,/cart,Python-urllib/3.9,284,1
10.0.0.201,2026-03-10 22:36:02,GET,/contact-submit,Python-urllib/3.9,112,1
10.0.0.201,2026-03-10 22:36:02,GET,/admin-dashboard,Python-urllib/3.9,471,1
10.0.0.201,2026-03-10 22:36:02,GET,/cart,Python-urllib/3.9,355,1
10.0.0.201,2026-03-10 22:36:02,GET,/admin-dashboard,Python-urllib/3.9,150,1
10.0.0.201,2026-03-10 22:36:02,GET,/category?id=2,Python-urllib/3.9,136,1
10.0.0.201,2026-03-10 22:36:02,GET,/login,Python-urllib/3.9,492,1
10.0.0.202,2026-03-10 22:36:02,GET,/checkout,Python-urllib/3.9,314,1
10.0.0.202,2026-03-10 22:36:02,GET,/admin-dashboard,Python-urllib/3.9,473,1
10.0.0.202,2026-03-10 22:36:02,GET,/contact-submit,Python-urllib/3.9,422,1
10.0.0.202,2026-03-10 22:36:02,GET,/products,Python-urllib/3.9,333,1
